id,sentence,words,suffixes,prompt,gold_answer,template
bilkent-turkish-writings-4340,___ bu soruları dile getirdiğim yazıyı bir temenniyle tamamlamak istiyorum,['kafa'],"['üm', 'ki', 'ta', 'nte', 'da', 'm', 'um', 'nta', 'nda', 'de', 'nt', 't', 'd', 'ım', 'im', 'nd', 'te', 'nde']","You are given a sentence in Turkish with missing words and your task is to fill in the blanks with the words constructed from the given word roots and suffixes. You are allowed to use only the given words and suffixes. Output only the missing words inside square brackets separated by commas according to their order in the given sentence.

Example 1:
Sentence: ""Marilyn Monroe ___ hep güzel sarışın olarak kaldı""
Words: ['akıl']
Suffixes: ['de', 'lar', 'da', 'ler']
Missing words: ['akıllarda']


Example 2:
Sentence: ""Kitap, dizi kadar hatta belki diziden de ___""
Words: ['sürükle']
Suffixes: ['dı', 'ydi', 'ydı', 'di', 'yici', 'ici', 'ıcı', 'yıcı']
Missing words: ['sürükleyiciydi']


Example 3:
Sentence: ""Babacan diyorum çünkü çocukluğumuzda bizi hep kucaklardı, ___ ses çıkarmayan yaşlı bir dede edası ile kavuklarının arasında zıplayıp oyunlar uydurmamıza izin verirdi""
Words: ['yaramaz']
Suffixes: ['ımız', 'a', 'lik', 'imiz', 'lar', 'na', 'ler', 'ümüz', 'lık', 'e', 'ne', 'luk', 'lük', 'umuz']
Missing words: ['yaramazlıklarımıza']


Example 4:
Sentence: ""___ bu soruları dile getirdiğim yazıyı bir temenniyle tamamlamak istiyorum""
Words: ['kafa']
Suffixes: ['üm', 'ki', 'ta', 'nte', 'da', 'm', 'um', 'nta', 'nda', 'de', 'nt', 't', 'd', 'ım', 'im', 'nd', 'te', 'nde']
Missing words: 
",['Kafamdaki'],bfill
bilkent-turkish-writings-6786,"Kendimi hatırladığımdan beri içinde olduğum ama buraya bir şekilde ___ bildiğim, kafes misali bir yere ev diyebilir miydim",['kon'],"['ı', 'um', 'u', '', 'nü', 'üm', 'tik', 'i', 'dk', 'dık', 'dik', 'm', 'nı', 'im', 'dük', 'ul', 'tk', 'tük', 'ni', 'tık', 'n', 'duk', 'ım', 'ıl', 'tuk', 'nu', 'l', 'il', 'ül', 'ü']","You are given a sentence in Turkish with missing words and your task is to fill in the blanks with the words constructed from the given word roots and suffixes. You are allowed to use only the given words and suffixes. Output only the missing words inside square brackets separated by commas according to their order in the given sentence.

Example 1:
Sentence: ""Marilyn Monroe ___ hep güzel sarışın olarak kaldı""
Words: ['akıl']
Suffixes: ['de', 'lar', 'da', 'ler']
Missing words: ['akıllarda']


Example 2:
Sentence: ""Kitap, dizi kadar hatta belki diziden de ___""
Words: ['sürükle']
Suffixes: ['dı', 'ydi', 'ydı', 'di', 'yici', 'ici', 'ıcı', 'yıcı']
Missing words: ['sürükleyiciydi']


Example 3:
Sentence: ""Babacan diyorum çünkü çocukluğumuzda bizi hep kucaklardı, ___ ses çıkarmayan yaşlı bir dede edası ile kavuklarının arasında zıplayıp oyunlar uydurmamıza izin verirdi""
Words: ['yaramaz']
Suffixes: ['ımız', 'a', 'lik', 'imiz', 'lar', 'na', 'ler', 'ümüz', 'lık', 'e', 'ne', 'luk', 'lük', 'umuz']
Missing words: ['yaramazlıklarımıza']


Example 4:
Sentence: ""Kendimi hatırladığımdan beri içinde olduğum ama buraya bir şekilde ___ bildiğim, kafes misali bir yere ev diyebilir miydim""
Words: ['kon']
Suffixes: ['ı', 'um', 'u', '', 'nü', 'üm', 'tik', 'i', 'dk', 'dık', 'dik', 'm', 'nı', 'im', 'dük', 'ul', 'tk', 'tük', 'ni', 'tık', 'n', 'duk', 'ım', 'ıl', 'tuk', 'nu', 'l', 'il', 'ül', 'ü']
Missing words: 
",['konulduğumu'],bfill
bilkent-turkish-writings-2348,"Yaptığımız seçimleri ve ___ düşününce her şey Aristo mantığı kadar basit görünür başta, seçimler yaparsınız sonuçlarına katlanırsınız",['sonuç'],"['si', 's', 'lr', 'i', 'u', '', 'ü', 'n', 'sı', 'ı', 'u', 'su', 'nı', 'ler', 'lar', 'sü', 'i', 'nu', 'ü', 'ı', 'nü', 'ni', '']","You are given a sentence in Turkish with missing words and your task is to fill in the blanks with the words constructed from the given word roots and suffixes. You are allowed to use only the given words and suffixes. Output only the missing words inside square brackets separated by commas according to their order in the given sentence.

Example 1:
Sentence: ""Marilyn Monroe ___ hep güzel sarışın olarak kaldı""
Words: ['akıl']
Suffixes: ['de', 'lar', 'da', 'ler']
Missing words: ['akıllarda']


Example 2:
Sentence: ""Kitap, dizi kadar hatta belki diziden de ___""
Words: ['sürükle']
Suffixes: ['dı', 'ydi', 'ydı', 'di', 'yici', 'ici', 'ıcı', 'yıcı']
Missing words: ['sürükleyiciydi']


Example 3:
Sentence: ""Babacan diyorum çünkü çocukluğumuzda bizi hep kucaklardı, ___ ses çıkarmayan yaşlı bir dede edası ile kavuklarının arasında zıplayıp oyunlar uydurmamıza izin verirdi""
Words: ['yaramaz']
Suffixes: ['ımız', 'a', 'lik', 'imiz', 'lar', 'na', 'ler', 'ümüz', 'lık', 'e', 'ne', 'luk', 'lük', 'umuz']
Missing words: ['yaramazlıklarımıza']


Example 4:
Sentence: ""Yaptığımız seçimleri ve ___ düşününce her şey Aristo mantığı kadar basit görünür başta, seçimler yaparsınız sonuçlarına katlanırsınız""
Words: ['sonuç']
Suffixes: ['si', 's', 'lr', 'i', 'u', '', 'ü', 'n', 'sı', 'ı', 'u', 'su', 'nı', 'ler', 'lar', 'sü', 'i', 'nu', 'ü', 'ı', 'nü', 'ni', '']
Missing words: 
",['sonuçlarını'],bfill
bilkent-turkish-writings-5318,Yastığa kafanızı koyduğunuz zaman ___ her türlü dert veya sıkıntıyı unutturacak birine âşık olmanız lazım,['akıl'],"['nüz', 'ınüz', 'ünüz', 'unuz', 'ınız', 'inız', 'inüz', 'ünuz', 'nd', 'da', 'uniz', 'inuz', 'ki', 'nuz', 't', 'ınz', 'üniz', 'te', 'ünız', 'unız', 'ta', 'nte', 'unüz', 'de', 'nta', 'inz', 'nda', 'ıniz', 'nt', 'nz', 'ünz', 'unz', 'ınuz', 'iniz', 'nız', 'nde', 'd', 'niz']","You are given a sentence in Turkish with missing words and your task is to fill in the blanks with the words constructed from the given word roots and suffixes. You are allowed to use only the given words and suffixes. Output only the missing words inside square brackets separated by commas according to their order in the given sentence.

Example 1:
Sentence: ""Marilyn Monroe ___ hep güzel sarışın olarak kaldı""
Words: ['akıl']
Suffixes: ['de', 'lar', 'da', 'ler']
Missing words: ['akıllarda']


Example 2:
Sentence: ""Kitap, dizi kadar hatta belki diziden de ___""
Words: ['sürükle']
Suffixes: ['dı', 'ydi', 'ydı', 'di', 'yici', 'ici', 'ıcı', 'yıcı']
Missing words: ['sürükleyiciydi']


Example 3:
Sentence: ""Babacan diyorum çünkü çocukluğumuzda bizi hep kucaklardı, ___ ses çıkarmayan yaşlı bir dede edası ile kavuklarının arasında zıplayıp oyunlar uydurmamıza izin verirdi""
Words: ['yaramaz']
Suffixes: ['ımız', 'a', 'lik', 'imiz', 'lar', 'na', 'ler', 'ümüz', 'lık', 'e', 'ne', 'luk', 'lük', 'umuz']
Missing words: ['yaramazlıklarımıza']


Example 4:
Sentence: ""Yastığa kafanızı koyduğunuz zaman ___ her türlü dert veya sıkıntıyı unutturacak birine âşık olmanız lazım""
Words: ['akıl']
Suffixes: ['nüz', 'ınüz', 'ünüz', 'unuz', 'ınız', 'inız', 'inüz', 'ünuz', 'nd', 'da', 'uniz', 'inuz', 'ki', 'nuz', 't', 'ınz', 'üniz', 'te', 'ünız', 'unız', 'ta', 'nte', 'unüz', 'de', 'nta', 'inz', 'nda', 'ıniz', 'nt', 'nz', 'ünz', 'unz', 'ınuz', 'iniz', 'nız', 'nde', 'd', 'niz']
Missing words: 
",['aklınızdaki'],bfill
bilkent-turkish-writings-190,Bu tecrübeleri ___ çok küçük yaştan başlarlar,['et'],"['in', 'e', 'n', '', 'a', 'un', 'y', 'ün', 'm', 'me', 'ya', 'ye', 'ma', 'ın']","You are given a sentence in Turkish with missing words and your task is to fill in the blanks with the words constructed from the given word roots and suffixes. You are allowed to use only the given words and suffixes. Output only the missing words inside square brackets separated by commas according to their order in the given sentence.

Example 1:
Sentence: ""Marilyn Monroe ___ hep güzel sarışın olarak kaldı""
Words: ['akıl']
Suffixes: ['de', 'lar', 'da', 'ler']
Missing words: ['akıllarda']


Example 2:
Sentence: ""Kitap, dizi kadar hatta belki diziden de ___""
Words: ['sürükle']
Suffixes: ['dı', 'ydi', 'ydı', 'di', 'yici', 'ici', 'ıcı', 'yıcı']
Missing words: ['sürükleyiciydi']


Example 3:
Sentence: ""Babacan diyorum çünkü çocukluğumuzda bizi hep kucaklardı, ___ ses çıkarmayan yaşlı bir dede edası ile kavuklarının arasında zıplayıp oyunlar uydurmamıza izin verirdi""
Words: ['yaramaz']
Suffixes: ['ımız', 'a', 'lik', 'imiz', 'lar', 'na', 'ler', 'ümüz', 'lık', 'e', 'ne', 'luk', 'lük', 'umuz']
Missing words: ['yaramazlıklarımıza']


Example 4:
Sentence: ""Bu tecrübeleri ___ çok küçük yaştan başlarlar""
Words: ['et']
Suffixes: ['in', 'e', 'n', '', 'a', 'un', 'y', 'ün', 'm', 'me', 'ya', 'ye', 'ma', 'ın']
Missing words: 
",['edinmeye'],bfill
bilkent-turkish-writings-1714,Keskin göz gerekir ___ döngüsünü görmek için,['olay'],"['lar', 'nün', 'ler', 'lr', 'nın', 'nn', 'ün', 'ın', 'nun', 'n', 'in', 'un', 'nin']","You are given a sentence in Turkish with missing words and your task is to fill in the blanks with the words constructed from the given word roots and suffixes. You are allowed to use only the given words and suffixes. Output only the missing words inside square brackets separated by commas according to their order in the given sentence.

Example 1:
Sentence: ""Marilyn Monroe ___ hep güzel sarışın olarak kaldı""
Words: ['akıl']
Suffixes: ['de', 'lar', 'da', 'ler']
Missing words: ['akıllarda']


Example 2:
Sentence: ""Kitap, dizi kadar hatta belki diziden de ___""
Words: ['sürükle']
Suffixes: ['dı', 'ydi', 'ydı', 'di', 'yici', 'ici', 'ıcı', 'yıcı']
Missing words: ['sürükleyiciydi']


Example 3:
Sentence: ""Babacan diyorum çünkü çocukluğumuzda bizi hep kucaklardı, ___ ses çıkarmayan yaşlı bir dede edası ile kavuklarının arasında zıplayıp oyunlar uydurmamıza izin verirdi""
Words: ['yaramaz']
Suffixes: ['ımız', 'a', 'lik', 'imiz', 'lar', 'na', 'ler', 'ümüz', 'lık', 'e', 'ne', 'luk', 'lük', 'umuz']
Missing words: ['yaramazlıklarımıza']


Example 4:
Sentence: ""Keskin göz gerekir ___ döngüsünü görmek için""
Words: ['olay']
Suffixes: ['lar', 'nün', 'ler', 'lr', 'nın', 'nn', 'ün', 'ın', 'nun', 'n', 'in', 'un', 'nin']
Missing words: 
",['olayların'],bfill
bilkent-turkish-writings-1237,___ siyasi bir gösterinin içinden ya da kaos anlarını yansıtmak amacıyla seyirciye sunulan görüngülerden anlar aklınıza getirin şimdi,['film'],"['lr', 'lar', 'da', 'd', 'de', 't', 'ta', 'ki', 'ler', 'te']","You are given a sentence in Turkish with missing words and your task is to fill in the blanks with the words constructed from the given word roots and suffixes. You are allowed to use only the given words and suffixes. Output only the missing words inside square brackets separated by commas according to their order in the given sentence.

Example 1:
Sentence: ""Marilyn Monroe ___ hep güzel sarışın olarak kaldı""
Words: ['akıl']
Suffixes: ['de', 'lar', 'da', 'ler']
Missing words: ['akıllarda']


Example 2:
Sentence: ""Kitap, dizi kadar hatta belki diziden de ___""
Words: ['sürükle']
Suffixes: ['dı', 'ydi', 'ydı', 'di', 'yici', 'ici', 'ıcı', 'yıcı']
Missing words: ['sürükleyiciydi']


Example 3:
Sentence: ""Babacan diyorum çünkü çocukluğumuzda bizi hep kucaklardı, ___ ses çıkarmayan yaşlı bir dede edası ile kavuklarının arasında zıplayıp oyunlar uydurmamıza izin verirdi""
Words: ['yaramaz']
Suffixes: ['ımız', 'a', 'lik', 'imiz', 'lar', 'na', 'ler', 'ümüz', 'lık', 'e', 'ne', 'luk', 'lük', 'umuz']
Missing words: ['yaramazlıklarımıza']


Example 4:
Sentence: ""___ siyasi bir gösterinin içinden ya da kaos anlarını yansıtmak amacıyla seyirciye sunulan görüngülerden anlar aklınıza getirin şimdi""
Words: ['film']
Suffixes: ['lr', 'lar', 'da', 'd', 'de', 't', 'ta', 'ki', 'ler', 'te']
Missing words: 
",['Filmlerdeki'],bfill
bilkent-turkish-writings-4292,"Amin Maalouf, Ölümcül Kimlikler adlı eserinde bu iki kavramın ne denli kişi üzerinde etkili ___ ve ayrılmaz bir bütün olarak kişiyi temsil ettiğini belirttikten sonra, insanların eylemlerinde bulunurken nereden hareket ettiği sorusuna da yanıt arıyor",['ol'],"['u', 'ni', 'dik', 'dük', 'i', 'sı', 'nı', 'ü', 's', 'ü', 'tk', 'dk', 'tuk', 'u', 'ı', 'n', 'duk', 'su', 'dık', '', 'sü', '', 'nü', 'tik', 'tük', 'i', 'tık', 'nu', 'ı', 'si']","You are given a sentence in Turkish with missing words and your task is to fill in the blanks with the words constructed from the given word roots and suffixes. You are allowed to use only the given words and suffixes. Output only the missing words inside square brackets separated by commas according to their order in the given sentence.

Example 1:
Sentence: ""Marilyn Monroe ___ hep güzel sarışın olarak kaldı""
Words: ['akıl']
Suffixes: ['de', 'lar', 'da', 'ler']
Missing words: ['akıllarda']


Example 2:
Sentence: ""Kitap, dizi kadar hatta belki diziden de ___""
Words: ['sürükle']
Suffixes: ['dı', 'ydi', 'ydı', 'di', 'yici', 'ici', 'ıcı', 'yıcı']
Missing words: ['sürükleyiciydi']


Example 3:
Sentence: ""Babacan diyorum çünkü çocukluğumuzda bizi hep kucaklardı, ___ ses çıkarmayan yaşlı bir dede edası ile kavuklarının arasında zıplayıp oyunlar uydurmamıza izin verirdi""
Words: ['yaramaz']
Suffixes: ['ımız', 'a', 'lik', 'imiz', 'lar', 'na', 'ler', 'ümüz', 'lık', 'e', 'ne', 'luk', 'lük', 'umuz']
Missing words: ['yaramazlıklarımıza']


Example 4:
Sentence: ""Amin Maalouf, Ölümcül Kimlikler adlı eserinde bu iki kavramın ne denli kişi üzerinde etkili ___ ve ayrılmaz bir bütün olarak kişiyi temsil ettiğini belirttikten sonra, insanların eylemlerinde bulunurken nereden hareket ettiği sorusuna da yanıt arıyor""
Words: ['ol']
Suffixes: ['u', 'ni', 'dik', 'dük', 'i', 'sı', 'nı', 'ü', 's', 'ü', 'tk', 'dk', 'tuk', 'u', 'ı', 'n', 'duk', 'su', 'dık', '', 'sü', '', 'nü', 'tik', 'tük', 'i', 'tık', 'nu', 'ı', 'si']
Missing words: 
",['olduğunu'],bfill
bilkent-turkish-writings-1838,Her bir ___ fesleğen kokan sokaklar,['köşe'],"['s', 'su', 'sı', 'sü', 'ü', 'u', 'ı', 'si', '', 'i']","You are given a sentence in Turkish with missing words and your task is to fill in the blanks with the words constructed from the given word roots and suffixes. You are allowed to use only the given words and suffixes. Output only the missing words inside square brackets separated by commas according to their order in the given sentence.

Example 1:
Sentence: ""Marilyn Monroe ___ hep güzel sarışın olarak kaldı""
Words: ['akıl']
Suffixes: ['de', 'lar', 'da', 'ler']
Missing words: ['akıllarda']


Example 2:
Sentence: ""Kitap, dizi kadar hatta belki diziden de ___""
Words: ['sürükle']
Suffixes: ['dı', 'ydi', 'ydı', 'di', 'yici', 'ici', 'ıcı', 'yıcı']
Missing words: ['sürükleyiciydi']


Example 3:
Sentence: ""Babacan diyorum çünkü çocukluğumuzda bizi hep kucaklardı, ___ ses çıkarmayan yaşlı bir dede edası ile kavuklarının arasında zıplayıp oyunlar uydurmamıza izin verirdi""
Words: ['yaramaz']
Suffixes: ['ımız', 'a', 'lik', 'imiz', 'lar', 'na', 'ler', 'ümüz', 'lık', 'e', 'ne', 'luk', 'lük', 'umuz']
Missing words: ['yaramazlıklarımıza']


Example 4:
Sentence: ""Her bir ___ fesleğen kokan sokaklar""
Words: ['köşe']
Suffixes: ['s', 'su', 'sı', 'sü', 'ü', 'u', 'ı', 'si', '', 'i']
Missing words: 
",['köşesi'],bfill
bilkent-turkish-writings-4747,Bir başka perspektiften bakıcak olursak Camus bu başyapıtıyla yaşamak için bir sebep ___ en onurlu ölüm kendi ölümünü seçebilmektir fikrini aşılamıştır okurlarına,['bula'],"['yor', 's', 'iyor', 'yse', 'sa', 'n', 'uyor', 'ys', 'ysa', 'm', 'se', 'ıyor', 'üyor', 'me', 'ma']","You are given a sentence in Turkish with missing words and your task is to fill in the blanks with the words constructed from the given word roots and suffixes. You are allowed to use only the given words and suffixes. Output only the missing words inside square brackets separated by commas according to their order in the given sentence.

Example 1:
Sentence: ""Marilyn Monroe ___ hep güzel sarışın olarak kaldı""
Words: ['akıl']
Suffixes: ['de', 'lar', 'da', 'ler']
Missing words: ['akıllarda']


Example 2:
Sentence: ""Kitap, dizi kadar hatta belki diziden de ___""
Words: ['sürükle']
Suffixes: ['dı', 'ydi', 'ydı', 'di', 'yici', 'ici', 'ıcı', 'yıcı']
Missing words: ['sürükleyiciydi']


Example 3:
Sentence: ""Babacan diyorum çünkü çocukluğumuzda bizi hep kucaklardı, ___ ses çıkarmayan yaşlı bir dede edası ile kavuklarının arasında zıplayıp oyunlar uydurmamıza izin verirdi""
Words: ['yaramaz']
Suffixes: ['ımız', 'a', 'lik', 'imiz', 'lar', 'na', 'ler', 'ümüz', 'lık', 'e', 'ne', 'luk', 'lük', 'umuz']
Missing words: ['yaramazlıklarımıza']


Example 4:
Sentence: ""Bir başka perspektiften bakıcak olursak Camus bu başyapıtıyla yaşamak için bir sebep ___ en onurlu ölüm kendi ölümünü seçebilmektir fikrini aşılamıştır okurlarına""
Words: ['bula']
Suffixes: ['yor', 's', 'iyor', 'yse', 'sa', 'n', 'uyor', 'ys', 'ysa', 'm', 'se', 'ıyor', 'üyor', 'me', 'ma']
Missing words: 
",['bulamıyorsan'],bfill
bilkent-turkish-writings-1318,"Aşk gerçekten, sevip de ___ mıdır",['kavuş'],"['ma', 'ye', 'y', '', 'm', 'a', 'mak', 'ya', 'mk', 'e', 'me', 'mek']","You are given a sentence in Turkish with missing words and your task is to fill in the blanks with the words constructed from the given word roots and suffixes. You are allowed to use only the given words and suffixes. Output only the missing words inside square brackets separated by commas according to their order in the given sentence.

Example 1:
Sentence: ""Marilyn Monroe ___ hep güzel sarışın olarak kaldı""
Words: ['akıl']
Suffixes: ['de', 'lar', 'da', 'ler']
Missing words: ['akıllarda']


Example 2:
Sentence: ""Kitap, dizi kadar hatta belki diziden de ___""
Words: ['sürükle']
Suffixes: ['dı', 'ydi', 'ydı', 'di', 'yici', 'ici', 'ıcı', 'yıcı']
Missing words: ['sürükleyiciydi']


Example 3:
Sentence: ""Babacan diyorum çünkü çocukluğumuzda bizi hep kucaklardı, ___ ses çıkarmayan yaşlı bir dede edası ile kavuklarının arasında zıplayıp oyunlar uydurmamıza izin verirdi""
Words: ['yaramaz']
Suffixes: ['ımız', 'a', 'lik', 'imiz', 'lar', 'na', 'ler', 'ümüz', 'lık', 'e', 'ne', 'luk', 'lük', 'umuz']
Missing words: ['yaramazlıklarımıza']


Example 4:
Sentence: ""Aşk gerçekten, sevip de ___ mıdır""
Words: ['kavuş']
Suffixes: ['ma', 'ye', 'y', '', 'm', 'a', 'mak', 'ya', 'mk', 'e', 'me', 'mek']
Missing words: 
",['kavuşamamak'],bfill
bilkent-turkish-writings-1001,Gerekir dedim çünkü gerçekten bunu ___ düşünmüyorum,['anla'],"['tuk', 'tik', 'ümız', 'dk', 'n', 'nü', 'dık', 'tk', 'ımiz', 'ımız', 'nu', 'imz', 'umız', 'imız', 'duk', 'u', 'dük', 'umiz', 'ı', 'umuz', 'umz', 'ni', 'mz', 'imüz', 'miz', 'i', 'muz', 'ımuz', 'ümüz', 'müz', 'ü', 'umüz', 'ümz', 'nı', 'tık', '', 'dik', 'imiz', 'mız', 'imuz', 'ümuz', 'ımz', 'ümiz', 'ımüz', 'tük']","You are given a sentence in Turkish with missing words and your task is to fill in the blanks with the words constructed from the given word roots and suffixes. You are allowed to use only the given words and suffixes. Output only the missing words inside square brackets separated by commas according to their order in the given sentence.

Example 1:
Sentence: ""Marilyn Monroe ___ hep güzel sarışın olarak kaldı""
Words: ['akıl']
Suffixes: ['de', 'lar', 'da', 'ler']
Missing words: ['akıllarda']


Example 2:
Sentence: ""Kitap, dizi kadar hatta belki diziden de ___""
Words: ['sürükle']
Suffixes: ['dı', 'ydi', 'ydı', 'di', 'yici', 'ici', 'ıcı', 'yıcı']
Missing words: ['sürükleyiciydi']


Example 3:
Sentence: ""Babacan diyorum çünkü çocukluğumuzda bizi hep kucaklardı, ___ ses çıkarmayan yaşlı bir dede edası ile kavuklarının arasında zıplayıp oyunlar uydurmamıza izin verirdi""
Words: ['yaramaz']
Suffixes: ['ımız', 'a', 'lik', 'imiz', 'lar', 'na', 'ler', 'ümüz', 'lık', 'e', 'ne', 'luk', 'lük', 'umuz']
Missing words: ['yaramazlıklarımıza']


Example 4:
Sentence: ""Gerekir dedim çünkü gerçekten bunu ___ düşünmüyorum""
Words: ['anla']
Suffixes: ['tuk', 'tik', 'ümız', 'dk', 'n', 'nü', 'dık', 'tk', 'ımiz', 'ımız', 'nu', 'imz', 'umız', 'imız', 'duk', 'u', 'dük', 'umiz', 'ı', 'umuz', 'umz', 'ni', 'mz', 'imüz', 'miz', 'i', 'muz', 'ımuz', 'ümüz', 'müz', 'ü', 'umüz', 'ümz', 'nı', 'tık', '', 'dik', 'imiz', 'mız', 'imuz', 'ümuz', 'ımz', 'ümiz', 'ımüz', 'tük']
Missing words: 
",['anladığımızı'],bfill
bilkent-turkish-writings-6142,Bir milyon tane ___ olsa bile bu bir gerçektir,['arkadaş'],"['in', 'nın', 'z', 'ün', 'yz', 'yız', 'üz', 'iz', 'n', 'nun', 'nin', 'ın', 'yiz', 'nn', 'un', 'yuz', 'ız', 'yüz', 'uz', 'nün']","You are given a sentence in Turkish with missing words and your task is to fill in the blanks with the words constructed from the given word roots and suffixes. You are allowed to use only the given words and suffixes. Output only the missing words inside square brackets separated by commas according to their order in the given sentence.

Example 1:
Sentence: ""Marilyn Monroe ___ hep güzel sarışın olarak kaldı""
Words: ['akıl']
Suffixes: ['de', 'lar', 'da', 'ler']
Missing words: ['akıllarda']


Example 2:
Sentence: ""Kitap, dizi kadar hatta belki diziden de ___""
Words: ['sürükle']
Suffixes: ['dı', 'ydi', 'ydı', 'di', 'yici', 'ici', 'ıcı', 'yıcı']
Missing words: ['sürükleyiciydi']


Example 3:
Sentence: ""Babacan diyorum çünkü çocukluğumuzda bizi hep kucaklardı, ___ ses çıkarmayan yaşlı bir dede edası ile kavuklarının arasında zıplayıp oyunlar uydurmamıza izin verirdi""
Words: ['yaramaz']
Suffixes: ['ımız', 'a', 'lik', 'imiz', 'lar', 'na', 'ler', 'ümüz', 'lık', 'e', 'ne', 'luk', 'lük', 'umuz']
Missing words: ['yaramazlıklarımıza']


Example 4:
Sentence: ""Bir milyon tane ___ olsa bile bu bir gerçektir""
Words: ['arkadaş']
Suffixes: ['in', 'nın', 'z', 'ün', 'yz', 'yız', 'üz', 'iz', 'n', 'nun', 'nin', 'ın', 'yiz', 'nn', 'un', 'yuz', 'ız', 'yüz', 'uz', 'nün']
Missing words: 
",['arkadaşınız'],bfill
bilkent-turkish-writings-210,___ ki gelecek güzel günleri fark edecek bilincimiz olsun,['yeni'],"['lim', 'ya', 'e', 'la', 'l', 'a', 'lüm', 'lm', '', 'lım', 'lum', 'y', 'le', 'ye']","You are given a sentence in Turkish with missing words and your task is to fill in the blanks with the words constructed from the given word roots and suffixes. You are allowed to use only the given words and suffixes. Output only the missing words inside square brackets separated by commas according to their order in the given sentence.

Example 1:
Sentence: ""Marilyn Monroe ___ hep güzel sarışın olarak kaldı""
Words: ['akıl']
Suffixes: ['de', 'lar', 'da', 'ler']
Missing words: ['akıllarda']


Example 2:
Sentence: ""Kitap, dizi kadar hatta belki diziden de ___""
Words: ['sürükle']
Suffixes: ['dı', 'ydi', 'ydı', 'di', 'yici', 'ici', 'ıcı', 'yıcı']
Missing words: ['sürükleyiciydi']


Example 3:
Sentence: ""Babacan diyorum çünkü çocukluğumuzda bizi hep kucaklardı, ___ ses çıkarmayan yaşlı bir dede edası ile kavuklarının arasında zıplayıp oyunlar uydurmamıza izin verirdi""
Words: ['yaramaz']
Suffixes: ['ımız', 'a', 'lik', 'imiz', 'lar', 'na', 'ler', 'ümüz', 'lık', 'e', 'ne', 'luk', 'lük', 'umuz']
Missing words: ['yaramazlıklarımıza']


Example 4:
Sentence: ""___ ki gelecek güzel günleri fark edecek bilincimiz olsun""
Words: ['yeni']
Suffixes: ['lim', 'ya', 'e', 'la', 'l', 'a', 'lüm', 'lm', '', 'lım', 'lum', 'y', 'le', 'ye']
Missing words: 
",['Yenileyelim'],bfill
bilkent-turkish-writings-5935,Çünkü korku insanın ___ en aciz hissedeceği duygudur,['kendi'],"['nü', 'u', 'nu', 'n', 'i', 'ü', 'ni', 'ün', '', 'ı', 'ın', 'nı', 'in', 'un', 'n']","You are given a sentence in Turkish with missing words and your task is to fill in the blanks with the words constructed from the given word roots and suffixes. You are allowed to use only the given words and suffixes. Output only the missing words inside square brackets separated by commas according to their order in the given sentence.

Example 1:
Sentence: ""Marilyn Monroe ___ hep güzel sarışın olarak kaldı""
Words: ['akıl']
Suffixes: ['de', 'lar', 'da', 'ler']
Missing words: ['akıllarda']


Example 2:
Sentence: ""Kitap, dizi kadar hatta belki diziden de ___""
Words: ['sürükle']
Suffixes: ['dı', 'ydi', 'ydı', 'di', 'yici', 'ici', 'ıcı', 'yıcı']
Missing words: ['sürükleyiciydi']


Example 3:
Sentence: ""Babacan diyorum çünkü çocukluğumuzda bizi hep kucaklardı, ___ ses çıkarmayan yaşlı bir dede edası ile kavuklarının arasında zıplayıp oyunlar uydurmamıza izin verirdi""
Words: ['yaramaz']
Suffixes: ['ımız', 'a', 'lik', 'imiz', 'lar', 'na', 'ler', 'ümüz', 'lık', 'e', 'ne', 'luk', 'lük', 'umuz']
Missing words: ['yaramazlıklarımıza']


Example 4:
Sentence: ""Çünkü korku insanın ___ en aciz hissedeceği duygudur""
Words: ['kendi']
Suffixes: ['nü', 'u', 'nu', 'n', 'i', 'ü', 'ni', 'ün', '', 'ı', 'ın', 'nı', 'in', 'un', 'n']
Missing words: 
",['kendini'],bfill
